id,category,name,obtained_from,source_type,additional,local_pos,local_neg,formula,fixedmass,netcharge,inspected_by,inspected_on
1742,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,8,8-Pentadecafluoro-8-iodooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H2F15I,509.8961714,0,,
1743,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,11,11,12,12,13,13,14,14,15,15,16,16,16-Triacontafluoro-9-iodohexadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C16H3F30I,891.8800447,0,,
1744,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,9,9,10,10,11,11,12,12,13,13,14,14,14-Hexacosafluoro-7-iodotetradecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H3F26I,791.8864318,0,,
1745,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,12,12,13,13,14,14,15,15,16,16,17,17,17-Hexacosafluoro-8,10-diiodoheptadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C17H8F26I2,959.83003,0,,
1746,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,13,13,14,14,15,15,16,16,17,17,18,18,18-Hexacosafluoro-8,11-diiodooctadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H10F26I2,973.84568,0,,
1747,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,15,15,16,16,17,17,18,18,19,19,20,20,20-Hexacosafluoro-8,13-diiodoicosane",https://comptox.epa.gov/dashboard,1,NA,0,0,C20H14F26I2,1001.87698,0,,
1748,2,Bis((perfluorohexyl)ethyl)stannanone,https://comptox.epa.gov/dashboard,1,NA,0,0,C16H8F26OSn,829.9181933,0,,
1749,2,Phenyltris((perfluorohexyl)ethyl)stannane,https://comptox.epa.gov/dashboard,1,NA,0,0,C30H17F39Sn,1237.972946,0,,
1750,2,"Allyltris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane",https://comptox.epa.gov/dashboard,1,NA,0,0,C27H17F39Sn,1201.972946,0,,
1751,2,Tris((perfluorohexyl)ethyl)stannane,https://comptox.epa.gov/dashboard,1,NA,0,0,C24H13F39Sn,1161.941646,0,,
1752,2,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctanal",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F13O,361.9976316,0,,
1753,2,"3-(Perfluorohexyl)-1,2-epoxypropane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H5F13O,376.0132816,0,,
1754,2,"4-(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptyl)-1,3-dioxolan-2-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H5F13O3,420.0031109,0,,
1755,2,"1-bromo-1h,1h,2h,2h-perfluorooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H4BrF13,425.9288791,0,,
1756,2,"1-(4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-1-oxononyl)-2,5-pyrrolidinedione",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F13NO3,473.02966,0,,
1757,2,"1-[(4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononanoyl)oxy]pyrrolidine-2,5-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F13NO4,489.0245746,0,,
1758,2,"1,3-Bis[4-(ethenyloxy)butyl] 2-(perfluorohexyl)ethylpropanedioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C23H27F13O6,646.1600054,0,,
1759,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,9,9,10,10,11,11,12,12,13,13,14,14,14-Hexacosafluorotetradecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H4F26,665.9897838,0,,
1760,2,"1-Bromo-4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)benzene",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H8BrF13,501.9601792,0,,
1761,2,"Tris[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]phosphine",https://comptox.epa.gov/dashboard,1,NA,0,0,C42H24F39P,1300.099288,0,,
1762,2,"Phenylbis[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]phosphane",https://comptox.epa.gov/dashboard,1,NA,0,0,C34H21F26P,954.096571,0,,
1763,2,"N-[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)benzyloxycarbonyloxy] succinimide",https://comptox.epa.gov/dashboard,1,NA,0,0,C20H14F13NO5,595.0664394,0,,
1764,2,"[2,7-Bis((perfluorohexyl)ethyl)-9H-fluoren-9-yl]methyl carbonochloridate",https://comptox.epa.gov/dashboard,1,NA,0,0,C31H17ClF26O2,950.0501912,0,,
1765,2,CTK5F5734,https://comptox.epa.gov/dashboard,1,NA,0,0,C18H14F13NO2,523.0816955,0,,
1766,2,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorodecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H8BrF13,453.9601792,0,,
1767,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,13,13,14,14,15,15,16,16,17,17,18,18,18-Hexacosafluorooctadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H12F26,722.0523841,0,,
1768,2,"12,12,13,13,14,14,15,15,16,16,17,17,17-Tridecafluoroheptadecanoyl chloride",https://comptox.epa.gov/dashboard,1,NA,0,0,C17H20ClF13O,522.0995098,0,,
1769,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,17,17,18,18,19,19,20,20,21,21,22,22,22-Hexacosafluorodocosane",https://comptox.epa.gov/dashboard,1,NA,0,0,C22H20F26,778.1149844,0,,
1770,2,"17-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoroheptadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C17H22BrF13,552.0697297,0,,
1771,2,(11-(F-Hexyl)undecyl) dimorpholinophosphoramidate,https://comptox.epa.gov/dashboard,1,NA,0,0,C25H38F13N2O4P,708.2361612,0,,
1772,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-10-iododecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H8F13I,501.9463151,0,,
1773,2,"5,5,6,6,7,7,8,8,9,9,10,10,10-Tridecafluorodecyl prop-2-enoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H11F13O2,446.0551465,0,,
1774,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-9-iodononane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H6F13I,487.9306651,0,,
1775,2,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl chloride",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H4ClF13,381.9793947,0,,
1776,2,"1-(4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononyl)-1H-pyrrole-2,5-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F13NO2,457.0347454,0,,
1777,2,"2-Iodo-N-(4,4,5,5,6,6,7,7,8,8,9,9,9-tridecafluorononyl)acetamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H9F13INO,544.9521288,0,,
1778,2,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononyl prop-2-enoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H9F13O2,432.0394964,0,,
1779,2,"Bis(4,4,5,5,6,6,7,7,8,8,9,9,9-tridecafluorononyl) diazene-1,2-dicarboxylate",https://comptox.epa.gov/dashboard,1,NA,0,0,C20H12F26N2O4,838.0381906,0,,
1780,2,"2-Chloro-4,6-bis[(4,4,5,5,6,6,7,7,8,8,9,9,9-tridecafluorononyl)oxy]-1,3,5-triazine",https://comptox.epa.gov/dashboard,1,NA,0,0,C21H12ClF26N3O2,867.020288,0,,
1781,2,"1H,1H,2H,2H-Perfluorooctyl iodide",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H4F13I,473.915015,0,,
1782,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-isocyanatooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H4F13NO,389.0085306,0,,
1783,2,((Perfluorohexyl)ethyl)-2-chloropropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C11H6ClF13O2,451.984874,0,,
1784,2,6:2 Fluorotelomer acrylate,https://comptox.epa.gov/dashboard,1,Individual.Acronym:6:2 FTAc;Class.in.source.paper:NA;Discovered.By:Trier et al 2011 (Zonyl TM );Class.Name:Fluorotelomer acrylate;Class.Acronym:x:2 FTAc;Super.Class.1:FTA Derivatives;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:6:2 FTacr;Historical.name.s.:Fluoroacrylate,0,0,C11H7F13O2,418.0238463,0,,
1785,2,"Bis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl) 2-methylidenebutanedioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C21H12F26O4,822.0320426,0,,
1786,2,"Bis((perfluorohexyl)ethyl) diazene-1,2-dicarboxylate",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H8F26N2O4,810.0068905,0,,
1787,2,"Ethenyl 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl carbonate",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H7F13O3,434.0187609,0,,
1788,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-[(prop-2-yn-1-yl)oxy]octane",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H7F13O,402.0289317,0,,
1789,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-[(prop-2-en-1-yl)oxy]octane",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H9F13O,404.0445818,0,,
1790,2,"5-{[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)oxy]methyl}-1H-1,2,3-triazole",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H8F13N3O,445.0459787,0,,
1791,2,"2-{[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)oxy]methyl}oxirane",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H9F13O2,420.0394964,0,,
1792,2,"Tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl) phosphate",https://comptox.epa.gov/dashboard,1,NA,0,0,C24H12F39O4P,1135.985046,0,,
1793,2,2-(Perfluorohexyl)ethanethiol,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H5F13S,379.990438,0,,
1794,2,"8-(2-Chloroethanesulfonyl)-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H8ClF13O2S,473.972595,0,,
1795,2,"1-Octanesulfonyl chloride, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H4ClF13O2S,445.9412949,0,,
1796,2,"Thiocyanic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl ester",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H4F13NS,404.985687,0,,
1797,2,"4-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]butane-1-thiol",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H13F13S2,468.0251093,0,,
1798,2,"Bis[3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctylsulfanyl)propyl] But-2-enedioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C26H22F26O4S2,956.0544349,0,,
1799,2,"1H,1H-Tridecafluoro-1-iodoheptane",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H2F13I,459.8993649,0,,
1800,2,Perfluorohexylchloride,https://comptox.epa.gov/dashboard,1,NA,0,0,C6ClF13,353.9480945,0,,
1801,2,"1,1-Dihydroperfluoroheptyl acrylate",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H5F13O2,404.0081963,0,,
1802,2,Perflexane,https://comptox.epa.gov/dashboard,1,NA,0,0,C6F14,337.9776451,0,,
1803,2,Perfluoro-1-iodohexane,https://comptox.epa.gov/dashboard,1,NA,0,0,C6F13I,445.8837149,0,,
1804,2,Perfluorotrihexylamine,https://comptox.epa.gov/dashboard,1,NA,0,0,C18F39N,970.9407996,0,,
1805,2,"1-Chloro-4-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)benzene",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H4ClF13O2S,493.9412949,0,,
1806,2,1-(Perfluorohexyl)sulfonylaminopyridinium,https://comptox.epa.gov/dashboard,1,NA,1,0,C11H6F13N2O2S,476.9936917,1,,
1807,2,"1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-2-propenyl-",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H6F13NO2S,438.9911663,0,,
1808,2,"1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-(phenylmethyl)-",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F13NO2S,489.0068164,0,,
1809,2,"Hexane, 1-(ethenylsulfinyl)-1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F13OS,393.9697026,0,,
1810,2,"1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulphonyl chloride",https://comptox.epa.gov/dashboard,1,NA,0,0,C6ClF13O2S,417.9099948,0,,
1811,2,Perfluorohexanesulphonyl fluoride,https://comptox.epa.gov/dashboard,1,NA,0,0,C6F14O2S,401.9395453,0,,
1812,2,"Hexane, 1-(pentafluorothio)-tridecafluoro-",https://comptox.epa.gov/dashboard,1,NA,0,0,C6F18S,445.943329,0,,
1813,2,[(Tridecafluorohexyl)sulfanyl]benzene,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H5F13S,427.990438,0,,
1814,2,Tridecafluorohexanesulphenyl chloride,https://comptox.epa.gov/dashboard,1,NA,0,0,C6ClF13S,385.9201655,0,,
1815,2,Bis(tridecafluorohexyl) disulphide,https://comptox.epa.gov/dashboard,1,NA,0,0,C12F26S2,701.9026257,0,,
1816,2,Pentadecafluoro-2-iodoheptane,https://comptox.epa.gov/dashboard,1,NA,0,0,C7F15I,495.8805213,0,,
1817,2,"3,3,4,4,5,5,6,6,7,7,7-Undecafluorohept-1-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H3F11,296.0059105,0,,
1818,2,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexanal",https://comptox.epa.gov/dashboard,1,NA,0,0,C6HF11O,297.9851751,0,,
1819,2,5-(Undecafluoropentyl)-1H-imidazole,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F11N2,336.0120585,0,,
1820,2,"2,4,6-Tris(undecafluoropentyl)-1,3,5-triazine",https://comptox.epa.gov/dashboard,1,NA,0,0,C18F33N3,884.9565283,0,,
1821,2,"1,1,1,2,2,3,3,4,4,5,5,8,8,9,9,10,10,11,11,12,12,12-Docosafluorododecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H4F22,565.996171,0,,
1822,2,"4,4,5,5,6,6,7,7,8,8,8-Undecafluorooctanal",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H5F11O,326.0164752,0,,
1823,2,"1,1,1,2,2,3,3,4,4,5,5,12,12,13,13,14,14,15,15,16,16,16-Docosafluorohexadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C16H12F22,622.0587712,0,,
1824,2,"1,1,1,2,2,3,3,4,4,5,5,14,14,15,15,16,16,17,17,18,18,18-Docosafluorooctadecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H16F22,650.0900714,0,,
1825,2,"1,1,1,2,2,3,3,4,4,5,5,16,16,17,17,18,18,19,19,20,20,20-Docosafluoroicosane",https://comptox.epa.gov/dashboard,1,NA,0,0,C20H20F22,678.1213715,0,,
1826,2,"1,1,1,2,2,3,3,4,4,5,5,19,19,20,20,21,21,22,22,23,23,23-Docosafluorotricosane",https://comptox.epa.gov/dashboard,1,NA,0,0,C23H26F22,720.1683217,0,,
1827,2,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H4F11I,423.9182085,0,,
1828,2,"1-Heptanesulfonyl chloride, 3,3,4,4,5,5,6,6,7,7,7-undecafluoro-",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H4ClF11O2S,395.9444885,0,,
1829,2,"1-Iodo-1H,1H-perfluorohexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C6H2F11I,409.9025585,0,,
1830,2,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl prop-2-enoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H5F11O2,354.0113898,0,,
1831,2,"6-(Ethenyloxy)-1,1,1,2,2,3,3,4,4,5,5-undecafluorohexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H5F11O,326.0164752,0,,
1832,2,"1,1,1,2,2,3,3,4,4,5,5-Undecafluoro-6-[(prop-2-en-1-yl)oxy]hexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H7F11O,340.0321253,0,,
1833,2,"2-{[(2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl)oxy]methyl}oxirane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H7F11O2,356.0270399,0,,
1834,2,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl nonafluorobutane-1-sulfonate",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H2F20O3S,581.9405293,0,,
1835,2,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl trifluoromethanesulfonate",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H2F14O3S,431.95011,0,,
1836,2,Perflenapent,https://comptox.epa.gov/dashboard,1,NA,0,0,C5F12,287.9808386,0,,
1837,2,1-Iodoperfluoropentane,https://comptox.epa.gov/dashboard,1,NA,0,0,C5F11I,395.8869084,0,,
1838,2,Fluorocarbon FC 70,https://comptox.epa.gov/dashboard,1,NA,0,0,C15F33N,820.9503803,0,,
1839,2,"2,2,3,3,4,4,5,5-Octafluoro-1-(undecafluoropentyl)pyrrolidine",https://comptox.epa.gov/dashboard,1,NA,0,0,C9F19N,482.9727352,0,,
1840,2,"1,1,1,2,2,3,3,4,4,5,5-Undecafluoro-5-[1,1,2,3,3,3-hexafluoro-2-(trifluoromethyl)propoxy]pentane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9F20O,503.962979,0,,
1841,2,"1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-2-propenyl-",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H6F11NO2S,388.9943599,0,,
1842,2,"1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-(phenylmethyl)-",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H8F11NO2S,439.0100099,0,,
1843,2,Perfluoropentanesulfonyl fluoride,https://comptox.epa.gov/dashboard,1,NA,0,0,C5F12O2S,351.9427389,0,,
1844,2,"1,1,1,2,2,3,3,4,4,5,6,6,6-Tridecafluoro-5-iodohexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C6F13I,445.8837149,0,,
1845,2,"3,3,4,4,5,5,6,6,6-Nonafluorohexene",https://comptox.epa.gov/dashboard,1,NA,0,0,C6H3F9,246.0091041,0,,
1846,2,"(3,3,4,4,5,5,6,6,6-Nonafluoro-1-iodohex-1-en-1-yl)benzene",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H6F9I,447.9370522,0,,
1847,2,"4,4,5,5,6,6,7,7,7-Nonafluorohepta-1,2-diene",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H3F9,258.0091041,0,,
1848,2,"(5E)-1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-Hexacosafluorotetradec-5-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H2F26,663.9741338,0,,
1849,2,"(5E)-1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,12,12,12-Docosafluorododec-5-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H2F22,563.9805209,0,,
1850,2,"1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,11-Icosafluoroundec-5-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H2F20,513.9837145,0,,
1851,2,"1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,10-Octadecafluorodec-5-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H2F18,463.986908,0,,
1852,2,"[(1Z)-3,3,4,4,5,5,6,6,6-Nonafluorohex-1-en-1-yl]benzene",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H7F9,322.0404042,0,,
1853,2,Perfluorovaleraldehyde,https://comptox.epa.gov/dashboard,1,NA,0,0,C5HF9O,247.9883686,0,,
1854,2,Perfluorobutylcyclohexane,https://comptox.epa.gov/dashboard,1,NA,0,0,C10F20,499.9680644,0,,
1855,2,Perfluorodecahydro-1-(perfluorobutyl)naphthalene,https://comptox.epa.gov/dashboard,1,NA,0,0,C14F26,661.9584837,0,,
1856,2,Perfluorodecahydro-2-n-butylnaphthalene,https://comptox.epa.gov/dashboard,1,NA,0,0,C14F26,661.9584837,0,,
1857,2,"Furan, 2,2,3,3,4,5,5-heptafluorotetrahydro-4-(nonafluorobutyl)-",https://comptox.epa.gov/dashboard,1,NA,0,0,C8F16O,415.9693661,0,,
1858,2,"3,4,4-Trifluoro-3-(nonafluorobutyl)-1,2lambda~6~-oxathietane-2,2-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C6F12O3S,379.9376535,0,,
1859,2,"2,2,3,3,4,4,5-Heptafluorotetrahydro-5-(nonafluorobutyl)furan",https://comptox.epa.gov/dashboard,1,NA,0,0,C8F16O,415.9693661,0,,
1860,2,"2,2,3-Trifluoro-3-(nonafluorobutyl)oxirane",https://comptox.epa.gov/dashboard,1,NA,0,0,C6F12O,315.9757533,0,,
1861,2,7-(Nonafluorobutyl)-1-benzothiophene,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H5F9S,351.9968251,0,,
1862,2,2-(Nonafluorobutyl)-4H-1-benzopyran-4-one,https://comptox.epa.gov/dashboard,1,NA,0,0,C13H5F9O2,364.0145834,0,,
1863,2,6-(Nonafluorobutyl)-2-phenylpyrimidin-4(3H)-one,https://comptox.epa.gov/dashboard,1,NA,0,0,C14H7F9N2O,390.0414668,0,,
1864,2,"9-(Nonafluorobutyl)-2,3,6,7-tetrahydro-1H,5H,11H-pyrano[2,3-f]pyrido[3,2,1-ij]quinolin-11-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C19H14F9NO2,459.0880827,0,,
1865,2,"4-(Nonafluorobutyl)benzene-1,2-dicarbonitrile",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H3F9N2,346.0152521,0,,
1866,2,1-Ethenyl-4-(nonafluorobutyl)benzene,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H7F9,322.0404042,0,,
1867,2,4-(Nonafluorobutyl)benzonitrile,https://comptox.epa.gov/dashboard,1,NA,0,0,C11H4F9N,321.0200031,0,,
1868,2,"Benzene, (nonafluorobutyl)-",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H5F9,296.0247541,0,,
1869,2,2-(Nonafluorobutyl)thiophene,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F9S,301.9811751,0,,
1870,2,2-(Nonafluorobutyl)-1H-indene,https://comptox.epa.gov/dashboard,1,NA,0,0,C13H7F9,334.0404042,0,,
1871,2,2-(Nonafluorobutyl)-1H-indole,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H6F9N,335.0356532,0,,
1872,2,2-(Nonafluorobutyl)-1-benzofuran,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H5F9O,336.0196688,0,,
1873,2,2-(Nonafluorobutyl)-1-benzothiophene,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H5F9S,351.9968251,0,,
1874,2,3-(Nonafluorobutyl)-1H-indole,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H6F9N,335.0356532,0,,
1875,2,3-(Nonafluorobutyl)-1-benzothiophene,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H5F9S,351.9968251,0,,
1876,2,"6-(Nonafluorobutyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F9N2OS,345.9822377,0,,
1877,2,"4-(Nonafluorobutyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H7F9N2O,378.0414668,0,,
1878,2,3-(Nonafluorobutyl)-5-phenyl-1H-pyrazole,https://comptox.epa.gov/dashboard,1,NA,0,0,C13H7F9N2,362.0465522,0,,
1879,2,SCHEMBL1270621,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H3F9N2O2,330.0050813,0,,
1880,2,Perfluorobutyltetrahydrofuran,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H7F9O,290.0353188,0,,
1881,2,Nonafluorobutylepoxide,https://comptox.epa.gov/dashboard,1,NA,0,0,C6H3F9O,262.0040187,0,,
1882,2,"4-(Nonafluorobutyl)-1,3-dioxolan-2-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H3F9O3,305.9938479,0,,
1883,2,"11-(Nonafluorobutyl)-9,10-dihydro-9,10-(epithiomethano)anthracene",https://comptox.epa.gov/dashboard,1,NA,0,0,C19H11F9S,442.0437753,0,,
1884,2,"3,3,4,4,5,5,6,6,6-Nonafluorohexanoyl chloride",https://comptox.epa.gov/dashboard,1,NA,0,0,C6H2ClF9O,295.9650463,0,,
1885,2,"1,1,1,2,2,3,3,4,4,6,6,8,8-Tridecafluoro-10-iododecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H8F13I,501.9463151,0,,
1886,2,"1,1,1,2,2,3,3,4,4,6,6,8,8-Tridecafluoro-8-iodooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H4F13I,473.915015,0,,
1887,2,"1,1,1,2,2,3,3,4,4,6,6-Undecafluoro-8-iodooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H6F11I,437.9338586,0,,
1888,2,"4-(Perfluorobutyl)-3,3-difluorobutanesulfonyl chloride",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H6ClF11O2S,409.9601385,0,,
1889,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,11,11,12,12,13,13,14,14,14-Hexacosafluoro-9-iodotetradecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H3F26I,791.8864318,0,,
1890,2,"1-Iodo-1,2-bis(perfluoro-n-butyl)ethane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H3F18I,591.8992061,0,,
1891,2,"(3,3,4,4,5,5,6,6,6-Nonafluoro-1-iodohexyl)cyclohexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H14F9I,455.9996524,0,,
1892,2,"1,1,1,2,2,3,3,4,4,10,10,11,11,12,12,13,13,13-Octadecafluoro-6,8-diiodotridecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F18I2,759.8428042,0,,
